MUMBAI,TAMPERING OF SOURCE CODE,,,,HACKING,,,,PHISHING/HACKING /NIGERIAN FRAUD,,,,OBSCENE EMAIL/SMS/MMS,,,,THREATENING EMAIL/SMS,,,,CREDIT CARD FRAUD/ CHEATING,,,,OTHER,,,,TOTAL,,,
,01/01/2018 to 30/09/,2018,01/01/2017 to 30/09/,2017,01/01/2018 to 30/09/,2018,01/01/2017 to 30/09/,2017,01/01/2018 to 30/09/,2018,01/01/2017 to 30/09/,2017,01/01/2018 to 30/09/,2018,01/01/2017 to 30/09/,2017,01/01/2018 to 30/09/,2018,01/01/2017 to 30/09/,2017,01/01/2018 to 30/09/,2018,01/01/2017 to 30/09/,2017,01/01/2018 to 30/09/,2018,01/01/2017 to 30/09/,2017,01/01/2018 to 30/09/,2018,01/01/2017 to 30/09/,2017
,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D
,8,2,11,,24,3,3,,2,,5,1,227,78,151,36,11,3,4,,378,15,464,21,413,79,345,24,1063,180,983,82
