MUMBAI,TAMPERING OF SOURCE CODE,,,,HACKING,,,,PHISHING/HACKING /NIGERIAN FRAUD,,,,OBSCENE EMAIL/SMS/MMS,,,,THREATENING EMAIL/SMS,,,,CREDIT CARD FRAUD/ CHEATING,,,,OTHER,,,,TOTAL,,,
,01/01/2018 to 31/10/,2018,01/01/2017 to 31/10/,2017,01/01/2018 to 31/10/,2018,01/01/2017 to 31/10/,2017,01/01/2018 to 31/10/,2018,01/01/2017 to 31/10/,2017,01/01/2018 to 31/10/,2018,01/01/2017 to 31/10/,2017,01/01/2018 to 31/10/,2018,01/01/2017 to 31/10/,2017,01/01/2018 to 31/10/,2018,01/01/2017 to 31/10/,2017,01/01/2018 to 31/10/,2018,01/01/2017 to 31/10/,2017,01/01/2018 to 31/10/,2018,01/01/2017 to 31/10/,2017
,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D,R,D
,8,2,11,,27,4,4,1,2,,5,1,263,98,180,37,13,4,4,,402,28,505,21,468,90,386,30,1183,226,1095,90
