pdf_file,sr_no,crime_head,current_month_reg,current_month_det,previous_month_reg,previous_month_det,current_year_reg,current_year_det,current_year_det_pct,previous_year_reg,previous_year_det,previous_year_det_pct,diff_reg_sign,diff_reg_value,current_month_start,current_month_end,current_month,previous_month_start,previous_month_end,current_year_start,current_year_end,previous_year_start,previous_year_end
101.pdf,,C,OMPA,B,RIHAN,MUMB,AI,C. CRIM,E,,,,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,1,Murder,11,11,6,6,98,95,97,78,77,99,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,2,Att.to.C.Murder,31,29,16,16,232,229,99,240,238,99,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,3,Dacoity,1,1,1,0,9,9,100,19,19,100,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,4,Prep.for Dacoity,0,0,0,0,2,2,100,8,8,100,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,5,Robbery,27,23,23,22,204,200,98,398,391,98,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,6,Robbery Chain Snatching,7,5,6,4,63,59,94,96,91,95,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,7,Att.to.C.Robbery,0,0,1,1,8,7,88,16,15,94,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,8,Extortion,29,23,26,23,230,211,92,151,126,83,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,9,H.B.T.Day,11,5,13,4,127,81,64,186,102,55,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,10,H.B.T.Night.,81,29,79,34,669,430,64,822,475,58,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,11,Thefts.,708,164,707,172,6058,1930,32,6849,2190,32,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,12,M.V.Thefts.,195,60,214,71,1713,986,58,1938,1038,54,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,13,Snatching,8,6,8,3,141,117,83,59,30,51,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,14,Hurt,302,267,295,253,3054,2983,98,3282,3106,95,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,15,Riots.,45,32,28,22,318,299,94,236,227,96,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,16,Rape,91,73,91,65,912,860,94,772,739,96,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,17,Molestation,181,154,177,143,1848,1785,97,1840,1738,94,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,18,Other I.P.C.,3830,3108,3913,3239,30657,26459,86,23651,18554,78,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
101.pdf,,Total IPC,5558,3990,5604,4078,46343,36742,79,40641,29164,72,,,01.09.2025,01.08.2025,2025-09,01.01.2025,01.01.2024,30.09.2025,31.08.2025,30.09.2024,
