pdf_file,sr_no,crime_head,current_month_reg,current_month_det,previous_month_reg,previous_month_det,current_year_reg,current_year_det,current_year_det_pct,previous_year_reg,previous_year_det,previous_year_det_pct,diff_reg_sign,diff_reg_value,current_month_start,current_month_end,current_month,previous_month_start,previous_month_end,current_year_start,current_year_end,previous_year_start,previous_year_end
102.pdf,1,Murder,9,9,11,11,107,105,98,88,86,98,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,2,Att.to.C.Murder,37,37,31,29,273,271,99,265,264,100,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,3,Dacoity,3,3,1,1,12,12,100,20,19,95,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,4,Prep.for Dacoity,0,0,0,0,2,2,100,9,9,100,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,5,Robbery,47,46,27,23,251,248,99,423,416,98,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,6,Robbery Chain Snatching,6,1,7,5,69,61,88,103,95,92,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,7,Att.to.C.Robbery,2,2,0,0,10,9,90,17,17,100,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,8,Extortion,23,18,29,23,253,236,93,169,144,85,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,9,H.B.T.Day,20,6,11,5,147,90,61,207,118,57,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,10,H.B.T.Night.,65,19,81,29,734,477,65,910,527,58,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,11,Thefts.,795,184,708,164,6854,2210,32,7438,2395,32,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,12,M.V.Thefts.,210,73,195,60,1923,1126,59,2177,1152,53,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,13,Snatching,16,11,8,6,157,130,83,83,47,57,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,14,Hurt,441,405,302,267,3491,3421,98,3679,3484,95,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,15,Riots.,47,44,45,32,365,346,95,265,262,99,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,16,Rape,111,88,91,73,1030,976,95,869,853,98,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,17,Molestation,188,162,181,154,2038,1970,97,2067,1943,94,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,18,Other I.P.C.,3356,2649,3830,3108,34013,29443,87,26469,20765,78,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
102.pdf,,Total IPC,5376,3757,5558,3990,51729,41133,80,45258,32596,72,,,01.10.2025,01.09.2025,2025-10,01.01.2025,01.01.2024,31.10.2025,30.09.2025,31.10.2024,
