pdf_file,sr_no,crime_head,current_month_reg,current_month_det,previous_month_reg,previous_month_det,current_year_reg,current_year_det,current_year_det_pct,previous_year_reg,previous_year_det,previous_year_det_pct,diff_reg_sign,diff_reg_value,current_month_start,current_month_end,current_month,previous_month_start,previous_month_end,current_year_start,current_year_end,previous_year_start,previous_year_end
98.pdf,,C,OMPA,B,RIHAN,MUMB,AI,C. CRIM,E,,,,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,1,Murder,6,5,16,15,73,70,96,56,54,96,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,2,Att.to.C.Murder,35,34,22,21,161,158,98,178,175,98,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,3,Dacoity,2,2,1,1,5,5,100,11,11,100,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,4,Prep.for Dacoity,1,1,0,0,2,2,100,6,6,100,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,5,Robbery,35,33,11,9,134,131,98,310,304,98,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,6,Robbery Chain Snatching,7,7,4,2,43,41,95,78,67,86,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,7,Att.to.C.Robbery,2,2,0,0,7,6,86,7,7,100,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,8,Extortion,24,21,21,14,145,133,92,119,101,85,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,9,H.B.T.Day,12,3,17,8,89,53,60,125,74,59,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,10,H.B.T.Night.,88,35,70,22,425,266,63,531,346,65,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,11,Thefts.,872,163,1141,142,3906,1073,27,5130,2005,39,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,12,M.V.Thefts.,221,71,167,39,1090,558,51,1307,754,58,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,13,Snatching,23,9,22,8,110,80,73,0,0,0,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,14,Hurt,330,286,368,311,2175,2086,96,2333,2260,97,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,15,Riots.,26,24,38,33,201,199,99,161,155,96,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,16,Rape,99,76,100,63,602,551,92,476,456,96,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,17,Molestation,202,176,212,172,1295,1239,96,1171,1109,95,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,18,Other I.P.C.,4587,3979,3814,3106,18304,15286,84,16434,13425,82,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
98.pdf,,Total IPC,6572,4927,6024,3966,28767,21937,76,28433,21309,75,,,01.06.2025,01.05.2025,2025-06,01.01.2025,01.01.2024,30.06.2025,31.05.2025,30.06.2024,
