pdf_file,sr_no,crime_head,current_month_reg,current_month_det,previous_month_reg,previous_month_det,current_year_reg,current_year_det,current_year_det_pct,previous_year_reg,previous_year_det,previous_year_det_pct,diff_reg_sign,diff_reg_value,current_month_start,current_month_end,current_month,previous_month_start,previous_month_end,current_year_start,current_year_end,previous_year_start,previous_year_end
77.pdf,,No,,,,,,T,o,,,31.1,To,,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,1,Murder y,9,8,10,9,9,8,89,10,10,100,,,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,2,Att.to.C.Murder y,27,27,16,15,27,27,100,18,18,100,+,9,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,3,Dacoity,2,2,2,2,2,2,100,3,3,100,-,1,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,4,Prep.for Dacoit,2,2,0,0,2,2,100,3,3,100,-,1,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,5,Robbery,50,39,55,47,50,39,78,58,52,90,-,8,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,6,Robbery-Chain,10,6,4,2,10,6,60,9,7,78,+,1,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,7,Snatching,1,1,4,1,1,1,100,2,2,100,-,1,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,8,Att.to.C.Robber,15,9,29,23,15,9,60,18,8,44,-,3,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,9,Extortion,22,11,19,4,22,11,50,21,8,38,+,1,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,10,H.B.T.Day,72,37,81,27,72,37,51,94,45,48,-,22,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,11,H.B.T.Night.,801,207,554,182,801,207,26,519,159,31,+,282,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,12,Thefts.,0,0,1,0,0,0,0,3,1,33,-,3,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,13,Pocket Picking,191,51,227,52,191,51,27,238,83,35,-,47,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,14,M.V.Thefts.,340,285,390,331,340,285,84,351,267,76,-,11,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,15,Hurt,28,23,17,15,28,23,82,27,21,78,+,1,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,16,Riots.,60,47,80,61,60,47,78,78,59,76,-,18,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,17,Rape,184,152,197,175,184,152,83,172,125,73,+,12,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,18,Molestation,"2,991","2,289","3,615","3,029","2,991","2,289",77,"1,560",808,52,,,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
77.pdf,,Total IPC,"4,805","3,196","5,301","3,975","4,805","3,196",67,"3,184","1,679",53,,,01.01.2024,01.12.2023,2024-01,01.01.2023,31.01.2024,31.12.2023,31.01.2023,,
