pdf_file,sr_no,crime_head,current_month_reg,current_month_det,previous_month_reg,previous_month_det,current_year_reg,current_year_det,current_year_det_pct,previous_year_reg,previous_year_det,previous_year_det_pct,diff_reg_sign,diff_reg_value,current_month_start,current_month_end,current_month,previous_month_start,previous_month_end,current_year_start,current_year_end,previous_year_start,previous_year_end
50.pdf,,Sr.,Crime H,eads,C,urrent,P,revious,Cur,rent,%,Prev,ious,%,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,1,Murder Chain Snat,12,12,22,22,152,150,99,136,130,96,+,16,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,2,Att.to.C.Murder ching,24,20,21,20,332,321,97,321,309,96,+,11,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,3,Dacoity,1,1,0,0,13,13,100,14,13,93,-,1,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,4,Robbery (Excluding ching),57,47,76,61,689,633,92,557,471,85,+,132,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,5,Robbery -Chain Snat,18,5,15,10,141,108,77,128,93,73,+,13,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,6,Extortion,20,13,19,13,252,203,81,179,158,88,+,73,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,7,H.B.T.Day / Night,139,43,153,49,"1,563",850,54,"1,499",716,48,+,64,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,8,Thefts,380,108,432,129,"4,098","1,642",40,"3,036","1,025",34,+,"1,062",01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,9,M.V.Thefts.,236,58,310,94,"3,012","1,424",47,"2,517",900,36,+,495,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,10,Hurt,421,320,401,322,"3,979","3,691",93,"3,466","3,026",87,+,513,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,11,Riots.,27,25,25,16,299,260,87,291,240,82,+,8,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,12,Rape,58,43,54,38,828,737,89,693,582,84,+,135,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,13,Molestation,194,144,268,208,"1,920","1,606",84,"1,772","1,422",80,+,148,01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,14,Other I.P.C.,"1,190",594,"1,314",664,"44,216","39,107",88,"33,147","28,637",86,+,"11,069",01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
50.pdf,,Total,"2,777","1,433","3,110","1,646","61,494","50,745",83,"47,756","37,722",79,+,"13,738",01.11.2021,01.10.2021,2021-11,01.01.2021,01.01.2020,30.11.2021,31.10.2021,30.11.2020,
