pdf_file,sr_no,crime_head,current_month_reg,current_month_det,previous_month_reg,previous_month_det,current_year_reg,current_year_det,current_year_det_pct,previous_year_reg,previous_year_det,previous_year_det_pct,diff_reg_sign,diff_reg_value,current_month_start,current_month_end,current_month,previous_month_start,previous_month_end,current_year_start,current_year_end,previous_year_start,previous_year_end
8.pdf,,No.,,,Mo,nth,Mo,nth,Ye,ar,of,Y,ear,of,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,1,Murder atchin,9,9,13,11,108,103,95,86,81,94,+,22,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,2,Att.to.C.Murder,27,27,15,13,174,169,97,126,121,96,+,48,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,3,Dacoity,2,2,2,2,26,25,96,20,20,100,+,6,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,4,Robbery (Excluding Chain Sn g),85,69,78,60,625,536,86,551,438,79,+,74,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,5,Robbery -Chain Snatching,19,7,9,4,93,49,53,123,68,55,-,30,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,6,Extortion,27,20,17,10,156,129,83,118,93,79,+,38,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,7,H.B.T.Day / Night,207,52,203,46,"1,496",667,45,"1,536",632,41,-,40,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,8,Thefts,539,126,502,136,"4,167","1,416",34,"4,347","1,243",29,-,180,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,9,M.V.Thefts.,230,37,217,34,"2,129",786,37,"1,916",564,29,+,213,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,10,Hurt,394,277,380,291,"3,403","3,046",90,"3,033","2,626",87,+,370,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,11,Riots.,44,38,26,21,398,332,83,289,238,82,+,109,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,12,Rape,62,51,74,62,585,536,92,472,408,86,+,113,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,13,Molestaion,198,137,171,114,"1,661","1,306",79,"1,445","1,106",77,+,216,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,14,Other I.P.C.,"1,415",822,"1,256",746,"10,910","7,213",66,"10,557","6,800",64,+,353,01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
8.pdf,,Total,"3,258","1,674","2,963","1,550","25,931","16,313",63,"24,619","14,438",59,+,"1,312",01.08.2018,01.07.2018,2018-08,01.01.2018,01.01.2017,31.08.2018,31.07.2018,31.08.2017,
