pdf_file,sr_no,crime_head,current_month_reg,current_month_det,previous_month_reg,previous_month_det,current_year_reg,current_year_det,current_year_det_pct,previous_year_reg,previous_year_det,previous_year_det_pct,diff_reg_sign,diff_reg_value,current_month_start,current_month_end,current_month,previous_month_start,previous_month_end,current_year_start,current_year_end,previous_year_start,previous_year_end
68.pdf,,No,,,,,T,o,,T,o,,T,o,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,1,Murder,14,14,10,9,52,51,98,51,49,96,+,1,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,2,Att.to.C.Murder,23,22,21,21,117,115,98,110,102,93,+,7,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,3,Dacoity,0,0,2,2,12,10,83,5,5,100,+,7,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,4,Prep.for Dacoity,1,1,3,3,10,10,100,10,10,100,+,0,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,5,Robbery,50,41,46,41,259,247,95,443,329,74,-,184,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,6,Robbery-Chain Snatching,9,5,12,8,50,42,84,97,60,62,-,47,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,7,Att.to.C.Robbery,1,1,2,2,10,10,100,12,8,67,-,2,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,8,Extortion,23,12,17,7,110,68,62,125,85,68,-,15,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,9,H.B.T.Day,19,10,16,9,92,51,55,114,44,39,-,22,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,10,H.B.T.Night.,106,41,87,33,442,253,57,595,309,52,-,153,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,11,Thefts.,465,143,493,139,"2,425",915,38,"7,896","1,042",13,-,"5,471",01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,12,Pocket Picking,1,0,0,0,6,3,50,5,1,20,+,1,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,13,M.V.Thefts.,225,63,183,53,"1,045",526,50,"1,315",534,41,-,270,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,14,Hurt,369,282,410,313,"1,931","1,722",89,"2,098","1,755",84,-,167,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,15,Riots.,12,6,25,17,118,92,78,149,118,79,-,31,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,16,Rape,77,53,78,61,408,357,88,405,341,84,+,3,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,17,Molestation,184,129,178,121,897,755,84,"1,106",800,72,-,209,01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,18,Other I.P.C.,"1,778","1,052","2,179","1,359","8,802","5,567",63,"24,045","20,197",84,-,"15,243",01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
68.pdf,,Total IPC,"3,357","1,875","3,762","2,198","16,786","10,794",64,"38,581","25,789",67,-,"21,795",01.05.2023,01.04.2023,2023-05,01.01.2023,01.01.2022,31.05.2023,30.04.2023,31.05.2022,
