pdf_file,sr_no,crime_head,current_month_reg,current_month_det,previous_month_reg,previous_month_det,current_year_reg,current_year_det,current_year_det_pct,previous_year_reg,previous_year_det,previous_year_det_pct,diff_reg_sign,diff_reg_value,current_month_start,current_month_end,current_month,previous_month_start,previous_month_end,current_year_start,current_year_end,previous_year_start,previous_year_end
82.pdf,1,Murder,8,8,11,11,56,54,,96,,70,69,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,2,Att.to.C.Murder,21,21,28,26,178,175,,98,,135,133,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,3,Dacoity,0,0,1,1,11,11,,100,,14,12,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,4,Prep.for Dacoity,1,1,1,1,6,6,,100,,13,13,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,5,Robbery,53,50,44,38,310,300,,97,,305,290,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,6,Robbery-Chain Snatching,16,9,13,8,78,64,,82,,64,56,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,7,Att.to.C.Robbery,1,0,3,3,7,6,,86,,10,10,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,8,Extortion,15,9,17,10,119,98,,82,,129,87,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,9,H.B.T.Day,15,6,12,5,125,72,,58,,107,61,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,10,H.B.T.Night.,110,41,94,24,531,311,,59,,516,315,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,11,Thefts.,678,148,838,147,"5,129","1,556",,30,,"2,878","1,121",,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,12,Pocket Picking,0,0,0,0,1,1,,100,,5,3,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,13,M.V.Thefts.,223,52,189,36,"1,307",676,,52,,"1,287",643,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,14,Hurt,394,337,391,327,"2,333","2,224",,95,,"2,280","2,074",,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,15,Riots.,23,18,31,27,161,155,,96,,139,112,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,16,Rape,63,49,74,54,476,440,,92,,485,431,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,17,Molestation,193,158,182,146,"1,171","1,096",,94,,"1,081",926,,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,18,Other I.P.C.,"3,479","2,597","2,417","1,645","16,434","12,854",,78,,"10,313","6,684",,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
82.pdf,,Total IPC,"5,293","3,504","4,346","2,509","28,433","20,099",,71,,"19,831","13,040",,01.06.2024,01.05.2024,2024-06,01.01.2024,01.01.2023,30.06.2024,31.05.2024,30.06.2023,
